# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  364       3.329143324451e-10       1.860943843863e-13       3.652799417677e-14 
  365       3.297001024137e-10       1.844002290624e-13       3.596763522141e-14 
  366       3.265375150676e-10       1.827260021350e-13       3.541402995158e-14 
  367       3.234270646180e-10       1.810715232372e-13       3.486715033600e-14 
  368       3.203692336758e-10       1.794365981605e-13       3.432696457944e-14 
  369       3.173644931112e-10       1.778210187327e-13       3.379343708830e-14 
  370       3.144133019129e-10       1.762245626951e-13       3.326652843625e-14 
  371       3.115161070471e-10       1.746469935801e-13       3.274619532977e-14 
  372       3.086733433177e-10       1.730880605887e-13       3.223239057382e-14 
  373       3.058854332247e-10       1.715474984683e-13       3.172506303741e-14 
  374       3.031527868242e-10       1.700250273895e-13       3.122415761919e-14 
  375       3.004758015875e-10       1.685203528243e-13       3.072961521308e-14 
  376       2.978548622604e-10       1.670331654234e-13       3.024137267385e-14 
  377       2.952903407228e-10       1.655631408934e-13       2.975936278275e-14 
  378       2.927825958478e-10       1.641099398749e-13       2.928351421308e-14 
  379       2.903319733610e-10       1.626732078192e-13       2.881375149580e-14 
  380       2.879388057001e-10       1.612525748668e-13       2.834999498518e-14 
  381       2.856034118742e-10       1.598476557239e-13       2.789216082431e-14 
  382       2.833260973229e-10       1.584580495407e-13       2.744016091080e-14 
  383       2.811071537759e-10       1.570833397883e-13       2.699390286231e-14 
  384       2.789468591124e-10       1.557230941368e-13       2.655328998218e-14 
  385       2.768454772202e-10       1.543768643323e-13       2.611822122507e-14 
  386       2.748032578551e-10       1.530441860745e-13       2.568859116248e-14 
  387       2.728204365003e-10       1.517245788946e-13       2.526428994842e-14 
  388       2.708972017586e-10       1.504176319650e-13       2.484522199267e-14 
  389       2.690335964696e-10       1.491232653191e-13       2.443136282090e-14 
  390       2.672296126175e-10       1.478414781624e-13       2.402270427393e-14 
  391       2.654852232987e-10       1.465722637680e-13       2.361923597267e-14 
  392       2.638003825550e-10       1.453156094229e-13       2.322094529856e-14 
  393       2.621750252075e-10       1.440714963732e-13       2.282781737408e-14 
  394       2.606090666899e-10       1.428398997702e-13       2.243983504321e-14 
  395       2.591024028822e-10       1.416207886165e-13       2.205697885191e-14 
  396       2.576549099441e-10       1.404141257113e-13       2.167922702860e-14 
  397       2.562664441485e-10       1.392198675966e-13       2.130655546463e-14 
  398       2.549368417154e-10       1.380379645029e-13       2.093893769475e-14 
  399       2.536659186447e-10       1.368683602952e-13       2.057634487760e-14 
  400       2.524534705507e-10       1.357109924183e-13       2.021874577619e-14 
  401       2.512992724948e-10       1.345657918435e-13       1.986610673835e-14 
  402       2.502030788194e-10       1.334326830135e-13       1.951839167724e-14 
  403       2.491646229816e-10       1.323115837888e-13       1.917556205179e-14 
  404       2.481836173862e-10       1.312024053935e-13       1.883757684722e-14 
  405       2.472597532199e-10       1.301050523609e-13       1.850439255547e-14 
  406       2.463927002843e-10       1.290194224795e-13       1.817596315571e-14 
  407       2.455821068298e-10       1.279454067386e-13       1.785224009481e-14 
  408       2.448275993887e-10       1.268828892746e-13       1.753317226780e-14 
  409       2.441287826093e-10       1.258317473161e-13       1.721870599836e-14 
  410       2.434852390889e-10       1.247918511305e-13       1.690878501930e-14 
  411       2.428965292080e-10       1.237630639694e-13       1.660335045302e-14 
  412       2.423621909628e-10       1.227452420143e-13       1.630234079200e-14 
  413       2.418817397999e-10       1.217382343230e-13       1.600569187928e-14 
  414       2.414546684489e-10       1.207418827746e-13       1.571333688891e-14 
  415       2.410804467567e-10       1.197560220162e-13       1.542520630647e-14 
  416       2.407585215202e-10       1.187804794080e-13       1.514122790950e-14 
  417       2.404883163207e-10       1.178150749696e-13       1.486132674801e-14 
  418       2.402692313567e-10       1.168596213256e-13       1.458542512493e-14 
  419       2.401006432781e-10       1.159139236515e-13       1.431344257663e-14 
  420       2.399819050192e-10       1.149777796197e-13       1.404529585333e-14 
  421       2.399123456323e-10       1.140509793447e-13       1.378089889963e-14 
  422       2.398912701216e-10       1.131333053299e-13       1.352016283497e-14 
  423       2.399179592765e-10       1.122245324124e-13       1.326299593411e-14 
  424       2.399916695049e-10       1.113244277098e-13       1.300930360758e-14 
  425       2.401116326673e-10       1.104327505651e-13       1.275898838220e-14 
  426       2.402770559098e-10       1.095492524934e-13       1.251194988153e-14 
  427       2.404871796927e-10       1.086737201321e-13       1.226810290000e-14 
  428       2.407414543893e-10       1.078061058136e-13       1.202743234238e-14 
  429       2.410393693681e-10       1.069464013288e-13       1.178994011507e-14 
  430       2.413803952129e-10       1.060945952974e-13       1.155562719370e-14 
  431       2.417639835943e-10       1.052506731419e-13       1.132449361549e-14 
  432       2.421895671418e-10       1.044146170617e-13       1.109653847159e-14 
  433       2.426565593155e-10       1.035864060075e-13       1.087175989948e-14 
  434       2.431643542775e-10       1.027660156546e-13       1.065015507525e-14 
  435       2.437123267640e-10       1.019534183778e-13       1.043172020606e-14 
  436       2.442998319569e-10       1.011485832251e-13       1.021645052239e-14 
  437       2.449262053558e-10       1.003514758915e-13       1.000434027048e-14 
  438       2.455907626493e-10       9.956205869363e-14       9.795382704639e-15 
  439       2.462927995870e-10       9.878029054331e-14       9.589570079629e-15 
  440       2.470315918513e-10       9.800612692192e-14       9.386893642999e-15 
  441       2.478063949290e-10       9.723951985434e-14       9.187343627458e-15 
  442       2.486164439832e-10       9.648041788304e-14       8.990909243226e-15 
  443       2.494609537249e-10       9.572876604216e-14       8.797578670390e-15 
  444       2.503391182849e-10       9.498450583154e-14       8.607339051264e-15 
  445       2.512501110852e-10       9.424757519082e-14       8.420176482743e-15 
  446       2.521930847114e-10       9.351790847349e-14       8.236076008661e-15 
  447       2.531671707838e-10       9.279543642094e-14       8.055021612149e-15 
  448       2.541714798294e-10       9.208008613656e-14       7.876996207988e-15 
  449       2.552051011538e-10       9.137178105978e-14       7.701981634972e-15 
  450       2.562671027125e-10       9.067044094012e-14       7.529958648256e-15 
  451       2.573565309833e-10       8.997598181131e-14       7.360906911723e-15 
  452       2.584724108374e-10       8.928831596528e-14       7.194804990333e-15 
  453       2.596137454116e-10       8.860735192630e-14       7.031630342482e-15 
  454       2.607795159798e-10       8.793299442498e-14       6.871359312362e-15 
  455       2.619686818249e-10       8.726514437238e-14       6.713967122314e-15 
  456       2.631801801103e-10       8.660369883405e-14       6.559427865184e-15 
  457       2.644129257521e-10       8.594855100410e-14       6.407714496685e-15 
  458       2.656658112902e-10       8.529959017930e-14       6.258798827748e-15 
  459       2.669377067609e-10       8.465670173306e-14       6.112651516884e-15 
  460       2.682274595676e-10       8.401976708959e-14       5.969242062537e-15 
  461       2.695338943535e-10       8.338866369791e-14       5.828538795441e-15 
  462       2.708558128729e-10       8.276326500591e-14       5.690508870978e-15 
  463       2.721919938629e-10       8.214344043446e-14       5.555118261538e-15 
  464       2.735411929152e-10       8.152905535142e-14       5.422331748869e-15 
  465       2.749021423480e-10       8.091997104576e-14       5.292112916438e-15 
  466       2.762736732730e-10       8.031606793226e-14       5.164428888570e-15 
  467       2.776550862484e-10       7.971731601534e-14       5.039264726128e-15 
  468       2.790457919375e-10       7.912370657261e-14       4.916609464915e-15 
  469       2.804451898979e-10       7.853522910979e-14       4.796451404486e-15 
  470       2.818526685207e-10       7.795187134763e-14       4.678778103117e-15 
  471       2.832676049696e-10       7.737361920877e-14       4.563576372784e-15 
  472       2.846893651201e-10       7.680045680460e-14       4.450832274130e-15 
  473       2.861173034984e-10       7.623236642215e-14       4.340531111449e-15 
  474       2.875507632209e-10       7.566932851094e-14       4.232657427653e-15 
  475       2.889890759330e-10       7.511132166990e-14       4.127194999248e-15 
  476       2.904315617483e-10       7.455832263420e-14       4.024126831308e-15 
  477       2.918775291878e-10       7.401030626214e-14       3.923435152454e-15 
  478       2.933262751191e-10       7.346724552205e-14       3.825101409819e-15 
  479       2.947770846953e-10       7.292911147911e-14       3.729106264031e-15 
  480       2.962292312943e-10       7.239587328228e-14       3.635429584182e-15 
  481       2.976819764579e-10       7.186749815113e-14       3.544050442806e-15 
  482       2.991345698307e-10       7.134395136276e-14       3.454947110849e-15 
  483       3.005862490998e-10       7.082519623862e-14       3.368097052646e-15 
  484       3.020362399333e-10       7.031119413144e-14       3.283476920897e-15 
  485       3.034837559198e-10       6.980190441207e-14       3.201062551636e-15 
  486       3.049279985072e-10       6.929728445634e-14       3.120828959211e-15 
  487       3.063681569423e-10       6.879728963200e-14       3.042750331253e-15 
  488       3.078034082096e-10       6.830187328552e-14       2.966800023655e-15 
  489       3.092329169705e-10       6.781098672902e-14       2.892950555542e-15 
  490       3.106558355022e-10       6.732457922708e-14       2.821173604250e-15 
  491       3.120713036373e-10       6.684259798372e-14       2.751440000295e-15 
  492       3.134784487027e-10       6.636498812914e-14       2.683719722353e-15 
  493       3.148763854585e-10       6.589169270673e-14       2.617981892227e-15 
  494       3.162642160375e-10       6.542265265982e-14       2.554194769828e-15 
  495       3.176410298840e-10       6.495780681867e-14       2.492325748148e-15 
  496       3.190059036933e-10       6.449709188724e-14       2.432341348229e-15 
  497       3.203579013503e-10       6.404044243015e-14       2.374207214144e-15 
  498       3.216960738693e-10       6.358779085949e-14       2.317888107969e-15 
  499       3.230194593325e-10       6.313906742174e-14       2.263347904754e-15 
  500       3.243270828295e-10       6.269420018462e-14       2.210549587503e-15 
  501       3.256179563962e-10       6.225311502397e-14       2.159455242141e-15 
  502       3.268910789543e-10       6.181573561063e-14       2.110026052498e-15 
  503       3.281454362498e-10       6.138198339732e-14       2.062222295273e-15 
  504       3.293800007929e-10       6.095177760547e-14       2.016003335016e-15 
  505       3.305938614047e-10       6.052504826457e-14       1.971331643589e-15 
  506       3.317866160884e-10       6.010177576967e-14       1.928184996126e-15 
  507       3.329579903566e-10       5.968195243759e-14       1.886544616522e-15 
  508       3.341077086464e-10       5.926556955062e-14       1.846391181590e-15 
  509       3.352354943200e-10       5.885261734946e-14       1.807704817923e-15 
  510       3.363410696641e-10       5.844308502631e-14       1.770465098760e-15 
  511       3.374241558902e-10       5.803696071779e-14       1.734651040849e-15 
  512       3.384844731343e-10       5.763423149802e-14       1.700241101312e-15 
  513       3.395217404573e-10       5.723488337157e-14       1.667213174509e-15 
  514       3.405356758448e-10       5.683890126648e-14       1.635544588902e-15 
  515       3.415259962069e-10       5.644626902726e-14       1.605212103919e-15 
  516       3.424924173784e-10       5.605696940794e-14       1.576191906820e-15 
  517       3.434346541190e-10       5.567098406498e-14       1.548459609558e-15 
  518       3.443524201127e-10       5.528829355038e-14       1.521990245645e-15 
  519       3.452454279684e-10       5.490887730459e-14       1.496758267019e-15 
  520       3.461133892196e-10       5.453271364958e-14       1.472737540902e-15 
  521       3.469560143243e-10       5.415977978183e-14       1.449901346669e-15 
  522       3.477730126653e-10       5.379005176530e-14       1.428222372711e-15 
  523       3.485640925499e-10       5.342350452448e-14       1.407672713299e-15 
  524       3.493289612100e-10       5.306011183736e-14       1.388223865448e-15 
  525       3.500673248022e-10       5.269984632847e-14       1.369846725782e-15 
  526       3.507788884077e-10       5.234267946182e-14       1.352511587396e-15 
  527       3.514633560321e-10       5.198858153400e-14       1.336188136725e-15 
  528       3.521204306058e-10       5.163752166709e-14       1.320845450402e-15 
  529       3.527498139837e-10       5.128946780171e-14       1.306451992126e-15 
  530       3.533512069452e-10       5.094438669004e-14       1.292975609528e-15 
  531       3.539243091943e-10       5.060224388878e-14       1.280383531029e-15 
  532       3.544688193596e-10       5.026300375218e-14       1.268642362710e-15 
  533       3.549844349942e-10       4.992662942505e-14       1.257718085174e-15 
  534       3.554708525757e-10       4.959308283575e-14       1.247576050411e-15 
  535       3.559277675064e-10       4.926232468920e-14       1.238180978660e-15 
  536       3.563548741128e-10       4.893431445988e-14       1.229496955275e-15 
  537       3.567518656463e-10       4.860901038483e-14       1.221487427590e-15 
  538       3.571184342825e-10       4.828636945668e-14       1.214115201782e-15 
  539       3.574542711217e-10       4.796634741663e-14       1.207342439735e-15 
  540       3.577590661885e-10       4.764889874744e-14       1.201130655904e-15 
  541       3.580325084322e-10       4.733397666648e-14       1.195440714182e-15 
  542       3.582742857264e-10       4.702153311870e-14       1.190232824759e-15 
  543       3.584840848694e-10       4.671151876962e-14       1.185466540992e-15 
  544       3.586616718875e-10       4.640389069062e-14       1.181108572402e-15 
  545       3.588071353097e-10       4.609863565485e-14       1.177156459839e-15 
  546       3.589206494027e-10       4.579574745085e-14       1.173615527660e-15 
  547       3.590023944892e-10       4.549521924288e-14       1.170491124929e-15 
  548       3.590525569797e-10       4.519704356698e-14       1.167788625449e-15 
  549       3.590713294054e-10       4.490121232715e-14       1.165513427786e-15 
  550       3.590589104506e-10       4.460771679141e-14       1.163670955301e-15 
