# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  397       2.543796071721e-10       1.392198675966e-13       2.130655546463e-14 
  398       2.530322375884e-10       1.380379645029e-13       2.093893769475e-14 
  399       2.517442895159e-10       1.368683602952e-13       2.057634487760e-14 
  400       2.505155653866e-10       1.357109924183e-13       2.021874577619e-14 
  401       2.493458470307e-10       1.345657918435e-13       1.986610673835e-14 
  402       2.482348955099e-10       1.334326830135e-13       1.951839167724e-14 
  403       2.471824509501e-10       1.323115837888e-13       1.917556205179e-14 
  404       2.461882323741e-10       1.312024053935e-13       1.883757684722e-14 
  405       2.452519375347e-10       1.301050523609e-13       1.850439255547e-14 
  406       2.443732427472e-10       1.290194224795e-13       1.817596315571e-14 
  407       2.435518027224e-10       1.279454067386e-13       1.785224009481e-14 
  408       2.427872503997e-10       1.268828892746e-13       1.753317226780e-14 
  409       2.420791967793e-10       1.258317473161e-13       1.721870599836e-14 
  410       2.414272307557e-10       1.247918511305e-13       1.690878501930e-14 
  411       2.408309189499e-10       1.237630639694e-13       1.660335045302e-14 
  412       2.402898055430e-10       1.227452420143e-13       1.630234079200e-14 
  413       2.398034121082e-10       1.217382343230e-13       1.600569187928e-14 
  414       2.393712374442e-10       1.207418827746e-13       1.571333688891e-14 
  415       2.389927574079e-10       1.197560220162e-13       1.542520630647e-14 
  416       2.386674247472e-10       1.187804794080e-13       1.514122790950e-14 
  417       2.383946689336e-10       1.178150749696e-13       1.486132674801e-14 
  418       2.381738959955e-10       1.168596213256e-13       1.458542512493e-14 
  419       2.380044883507e-10       1.159139236515e-13       1.431344257663e-14 
  420       2.378858046394e-10       1.149777796197e-13       1.404529585333e-14 
  421       2.378171795568e-10       1.140509793447e-13       1.378089889963e-14 
  422       2.377979236861e-10       1.131333053299e-13       1.352016283497e-14 
  423       2.378273233315e-10       1.122245324124e-13       1.326299593411e-14 
  424       2.379046403507e-10       1.113244277098e-13       1.300930360758e-14 
  425       2.380291119879e-10       1.104327505651e-13       1.275898838220e-14 
  426       2.381999507067e-10       1.095492524934e-13       1.251194988153e-14 
  427       2.384164005860e-10       1.086737201321e-13       1.226810290000e-14 
  428       2.386779089630e-10       1.078061058136e-13       1.202743234238e-14 
  429       2.389839603012e-10       1.069464013288e-13       1.178994011507e-14 
  430       2.393340200251e-10       1.060945952974e-13       1.155562719370e-14 
  431       2.397275343904e-10       1.052506731419e-13       1.132449361549e-14 
  432       2.401639303536e-10       1.044146170617e-13       1.109653847159e-14 
  433       2.406426154423e-10       1.035864060075e-13       1.087175989948e-14 
  434       2.411629776249e-10       1.027660156546e-13       1.065015507525e-14 
  435       2.417243851810e-10       1.019534183778e-13       1.043172020606e-14 
  436       2.423261865708e-10       1.011485832251e-13       1.021645052239e-14 
  437       2.429677103055e-10       1.003514758915e-13       1.000434027048e-14 
  438       2.436482648171e-10       9.956205869363e-14       9.795382704639e-15 
  439       2.443671383283e-10       9.878029054331e-14       9.589570079629e-15 
  440       2.451235987229e-10       9.800612692192e-14       9.386893642999e-15 
  441       2.459168934150e-10       9.723951985434e-14       9.187343627458e-15 
  442       2.467462492198e-10       9.648041788304e-14       8.990909243226e-15 
  443       2.476108722230e-10       9.572876604216e-14       8.797578670390e-15 
  444       2.485099476511e-10       9.498450583154e-14       8.607339051264e-15 
  445       2.494426397411e-10       9.424757519082e-14       8.420176482743e-15 
  446       2.504080916106e-10       9.351790847349e-14       8.236076008661e-15 
  447       2.514054251279e-10       9.279543642094e-14       8.055021612149e-15 
  448       2.524337407819e-10       9.208008613656e-14       7.876996207988e-15 
  449       2.534921175519e-10       9.137178105978e-14       7.701981634972e-15 
  450       2.545796127777e-10       9.067044094012e-14       7.529958648256e-15 
  451       2.556952620297e-10       8.997598181131e-14       7.360906911723e-15 
  452       2.568380789785e-10       8.928831596528e-14       7.194804990333e-15 
  453       2.580070552655e-10       8.860735192630e-14       7.031630342482e-15 
  454       2.592011603722e-10       8.793299442498e-14       6.871359312362e-15 
  455       2.604193414906e-10       8.726514437238e-14       6.713967122314e-15 
  456       2.616605233928e-10       8.660369883405e-14       6.559427865184e-15 
  457       2.629236083016e-10       8.594855100410e-14       6.407714496685e-15 
  458       2.642074757598e-10       8.529959017930e-14       6.258798827748e-15 
  459       2.655109825005e-10       8.465670173306e-14       6.112651516884e-15 
  460       2.668329623171e-10       8.401976708959e-14       5.969242062537e-15 
  461       2.681722259332e-10       8.338866369791e-14       5.828538795441e-15 
  462       2.695275608724e-10       8.276326500591e-14       5.690508870978e-15 
  463       2.708977313287e-10       8.214344043446e-14       5.555118261538e-15 
  464       2.722814780361e-10       8.152905535142e-14       5.422331748869e-15 
  465       2.736775181386e-10       8.091997104576e-14       5.292112916438e-15 
  466       2.750846674530e-10       8.031606793226e-14       5.164428888570e-15 
  467       2.765022117188e-10       7.971731601534e-14       5.039264726128e-15 
  468       2.779295466748e-10       7.912370657261e-14       4.916609464915e-15 
  469       2.793660566514e-10       7.853522910979e-14       4.796451404486e-15 
  470       2.808111145078e-10       7.795187134763e-14       4.678778103117e-15 
  471       2.822640815694e-10       7.737361920877e-14       4.563576372784e-15 
  472       2.837243075657e-10       7.680045680460e-14       4.450832274130e-15 
  473       2.851911305672e-10       7.623236642215e-14       4.340531111449e-15 
  474       2.866638769234e-10       7.566932851094e-14       4.232657427653e-15 
  475       2.881418611997e-10       7.511132166990e-14       4.127194999248e-15 
  476       2.896243861154e-10       7.455832263420e-14       4.024126831308e-15 
  477       2.911107424809e-10       7.401030626214e-14       3.923435152454e-15 
  478       2.926002091349e-10       7.346724552205e-14       3.825101409819e-15 
  479       2.940920528826e-10       7.292911147911e-14       3.729106264031e-15 
  480       2.955855284324e-10       7.239587328228e-14       3.635429584182e-15 
  481       2.970798783336e-10       7.186749815113e-14       3.544050442806e-15 
  482       2.985743329142e-10       7.134395136276e-14       3.454947110849e-15 
  483       3.000681102179e-10       7.082519623862e-14       3.368097052646e-15 
  484       3.015604159419e-10       7.031119413144e-14       3.283476920897e-15 
  485       3.030504433740e-10       6.980190441207e-14       3.201062551636e-15 
  486       3.045373733303e-10       6.929728445634e-14       3.120828959211e-15 
  487       3.060203740930e-10       6.879728963200e-14       3.042750331253e-15 
  488       3.074986013470e-10       6.830187328552e-14       2.966800023655e-15 
  489       3.089711981182e-10       6.781098672902e-14       2.892950555542e-15 
  490       3.104372947104e-10       6.732457922708e-14       2.821173604250e-15 
  491       3.118960086432e-10       6.684259798372e-14       2.751440000295e-15 
  492       3.133464445890e-10       6.636498812914e-14       2.683719722353e-15 
  493       3.147876943110e-10       6.589169270673e-14       2.617981892227e-15 
  494       3.162188366001e-10       6.542265265982e-14       2.554194769828e-15 
  495       3.176389372128e-10       6.495780681867e-14       2.492325748148e-15 
  496       3.190470488083e-10       6.449709188724e-14       2.432341348229e-15 
  497       3.204422108864e-10       6.404044243015e-14       2.374207214144e-15 
  498       3.218234497245e-10       6.358779085949e-14       2.317888107969e-15 
  499       3.231897783155e-10       6.313906742174e-14       2.263347904754e-15 
  500       3.245401963047e-10       6.269420018462e-14       2.210549587503e-15 
  501       3.258736899280e-10       6.225311502397e-14       2.159455242141e-15 
  502       3.271892319486e-10       6.181573561063e-14       2.110026052498e-15 
  503       3.284857815951e-10       6.138198339732e-14       2.062222295273e-15 
  504       3.297622844985e-10       6.095177760547e-14       2.016003335016e-15 
  505       3.310178044514e-10       6.052504826457e-14       1.971331643589e-15 
  506       3.322519229866e-10       6.010177576967e-14       1.928184996126e-15 
  507       3.334643511866e-10       5.968195243759e-14       1.886544616522e-15 
  508       3.346547989024e-10       5.926556955062e-14       1.846391181590e-15 
  509       3.358229747533e-10       5.885261734946e-14       1.807704817923e-15 
  510       3.369685861259e-10       5.844308502631e-14       1.770465098760e-15 
  511       3.380913391735e-10       5.803696071779e-14       1.734651040849e-15 
  512       3.391909388156e-10       5.763423149802e-14       1.700241101312e-15 
  513       3.402670887372e-10       5.723488337157e-14       1.667213174509e-15 
  514       3.413194913881e-10       5.683890126648e-14       1.635544588902e-15 
  515       3.423478479824e-10       5.644626902726e-14       1.605212103919e-15 
  516       3.433518584979e-10       5.605696940794e-14       1.576191906820e-15 
  517       3.443312216751e-10       5.567098406498e-14       1.548459609558e-15 
  518       3.452856350170e-10       5.528829355038e-14       1.521990245645e-15 
  519       3.462147947884e-10       5.490887730459e-14       1.496758267019e-15 
  520       3.471183960148e-10       5.453271364958e-14       1.472737540902e-15 
  521       3.479961324826e-10       5.415977978183e-14       1.449901346669e-15 
  522       3.488476967377e-10       5.379005176530e-14       1.428222372711e-15 
  523       3.496727800852e-10       5.342350452448e-14       1.407672713299e-15 
  524       3.504710725887e-10       5.306011183736e-14       1.388223865448e-15 
  525       3.512422630699e-10       5.269984632847e-14       1.369846725782e-15 
  526       3.519860391076e-10       5.234267946182e-14       1.352511587396e-15 
  527       3.527020870373e-10       5.198858153400e-14       1.336188136725e-15 
  528       3.533900919503e-10       5.163752166709e-14       1.320845450402e-15 
  529       3.540497376936e-10       5.128946780171e-14       1.306451992126e-15 
  530       3.546807068686e-10       5.094438669004e-14       1.292975609528e-15 
  531       3.552826808310e-10       5.060224388878e-14       1.280383531029e-15 
  532       3.558553396900e-10       5.026300375218e-14       1.268642362710e-15 
  533       3.563983623074e-10       4.992662942505e-14       1.257718085174e-15 
  534       3.569114262975e-10       4.959308283575e-14       1.247576050411e-15 
  535       3.573942080258e-10       4.926232468920e-14       1.238180978660e-15 
  536       3.578463826092e-10       4.893431445988e-14       1.229496955275e-15 
  537       3.582676239144e-10       4.860901038483e-14       1.221487427590e-15 
  538       3.586576045581e-10       4.828636945668e-14       1.214115201782e-15 
  539       3.590159959058e-10       4.796634741663e-14       1.207342439735e-15 
  540       3.593424680717e-10       4.764889874744e-14       1.201130655904e-15 
  541       3.596366899175e-10       4.733397666648e-14       1.195440714182e-15 
  542       3.598983290522e-10       4.702153311870e-14       1.190232824759e-15 
  543       3.601270518310e-10       4.671151876962e-14       1.185466540992e-15 
  544       3.603226066902e-10       4.640389069062e-14       1.181108572402e-15 
  545       3.604850766012e-10       4.609863565485e-14       1.177156459839e-15 
  546       3.606146333706e-10       4.579574745085e-14       1.173615527660e-15 
  547       3.607114549492e-10       4.549521924288e-14       1.170491124929e-15 
  548       3.607757254649e-10       4.519704356698e-14       1.167788625449e-15 
  549       3.608076352564e-10       4.490121232715e-14       1.165513427786e-15 
  550       3.608073809058e-10       4.460771679141e-14       1.163670955301e-15 
